Date	Price	Open	High	Low	Change %
May 10, 2013	1448.2	1458.29	1462.36	1420.61	-0.69%
May 09, 2013	1458.2	1472.8	1476.01	1453.2	-0.99%
May 08, 2013	1472.8	1452.09	1476.97	1447.29	1.39%
May 07, 2013	1452.6	1469.59	1470.78	1441.11	-1.15%
May 06, 2013	1469.5	1469.89	1479.06	1464.49	-0.08%
May 03, 2013	1470.7	1466.95	1488.3	1455.9	0.25%
May 02, 2013	1467.1	1456.79	1474.26	1448.44	0.65%
May 01, 2013	1457.6	1475.69	1478.57	1439.74	-1.32%
Apr 30, 2013	1477.1	1475.49	1479.31	1460.49	0.03%
Apr 29, 2013	1476.65	1463.99	1478.56	1461.59	0.93%
Apr 26, 2013	1463	1467.45	1485.31	1448.19	-0.33%
Apr 25, 2013	1467.85	1430.59	1469.46	1426.39	2.55%
Apr 24, 2013	1431.3	1412.19	1433.4	1411.29	1.27%
Apr 23, 2013	1413.35	1425.75	1432.42	1405.44	-0.90%
Apr 22, 2013	1426.25	1404.06	1439.77	1403.5	1.56%
Apr 19, 2013	1404.35	1390.71	1425.01	1385.96	0.94%
Apr 18, 2013	1391.25	1376.3	1401.96	1339.86	1.03%
Apr 17, 2013	1377	1368.8	1395.1	1364.6	0.59%
Apr 16, 2013	1368.9	1352.75	1402.35	1321.35	1.16%
Apr 15, 2013	1353.25	1477.8	1495.66	1336.04	-8.49%
Apr 12, 2013	1478.85	1560.19	1564.86	1477	-5.28%
Apr 11, 2013	1561.35	1558.69	1568.42	1553.1	0.17%
Apr 10, 2013	1558.75	1584.34	1588.91	1555.39	-1.67%
Apr 09, 2013	1585.2	1572.44	1590.5	1569.94	0.73%
Apr 08, 2013	1573.7	1580.64	1583.37	1566.94	-0.52%
Apr 05, 2013	1582	1552.82	1582.05	1548.84	1.85%
Apr 04, 2013	1553.32	1557.35	1559.87	1539.74	-0.29%
Apr 03, 2013	1557.85	1575.54	1577.41	1549.69	-1.14%
Apr 02, 2013	1575.85	1598.99	1604.21	1573.39	-1.44%
Apr 01, 2013	1598.9	1597.24	1601.31	1594.44	0.14%
Mar 28, 2013	1596.74	1605.19	1607.88	1593.49	-0.54%
Mar 27, 2013	1605.4	1598.7	1608.61	1590.89	0.39%
Mar 26, 2013	1599.2	1604.99	1606.27	1594.24	-0.39%
Mar 25, 2013	1605.4	1608.8	1613.76	1589.49	-0.19%
Mar 22, 2013	1608.45	1614.2	1616.35	1603.29	-0.39%
Mar 21, 2013	1614.7	1605.97	1616.97	1604.04	0.51%
Mar 20, 2013	1606.5	1612.89	1615.21	1602.94	-0.43%
Mar 19, 2013	1613.4	1604.8	1615.77	1599.54	0.50%
Mar 18, 2013	1605.3	1596.76	1611.31	1592.06	0.81%
Mar 15, 2013	1592.45	1589.8	1598.81	1588.29	0.14%
Mar 14, 2013	1590.3	1587.4	1593.5	1576.49	0.16%
Mar 13, 2013	1587.8	1592.4	1599.61	1585.04	-0.31%
Mar 12, 2013	1592.7	1581.4	1598.81	1579.64	0.74%
Mar 11, 2013	1581	1577.79	1583.61	1575.04	0.17%
Mar 08, 2013	1578.35	1578.51	1583.51	1560.8	-0.03%
Mar 07, 2013	1578.9	1583.09	1585.89	1574.44	-0.30%
Mar 06, 2013	1583.69	1574.89	1584.79	1567.14	0.52%
Mar 05, 2013	1575.44	1573.5	1586.3	1571.34	0.09%
Mar 04, 2013	1573.95	1578.4	1585.11	1569.04	-0.08%
Mar 01, 2013	1575.24	1579.8	1587.29	1564.44	-0.31%
Feb 28, 2013	1580.14	1597	1602.98	1574.34	-1.09%
Feb 27, 2013	1597.6	1613.01	1614.89	1591.94	-0.98%
Feb 26, 2013	1613.49	1593.54	1620.05	1584.21	1.21%
Feb 25, 2013	1594.24	1580.9	1597.18	1574.79	0.86%
Feb 22, 2013	1580.7	1575.6	1587.25	1569.76	0.30%
Feb 21, 2013	1576.05	1562.7	1584.88	1554.49	0.84%
Feb 20, 2013	1562.9	1604.1	1609.82	1558.24	-2.60%
Feb 19, 2013	1604.6	1609.55	1615.34	1600.34	-0.34%
Feb 18, 2013	1610.05	1609.45	1619	1606.83	0.04%
Feb 15, 2013	1609.44	1634.14	1636.1	1598.04	-1.55%
Feb 14, 2013	1634.85	1642.45	1650.05	1632.34	-0.48%
Feb 13, 2013	1642.74	1650.46	1653.59	1639.94	-0.49%
Feb 12, 2013	1650.8	1647.54	1653.5	1638.82	0.06%
Feb 11, 2013	1649.74	1666.55	1669.7	1643.24	-1.07%
Feb 08, 2013	1667.5	1671.11	1673.91	1664.84	-0.23%
Feb 07, 2013	1671.3	1677.1	1683.51	1662.8	-0.37%
Feb 06, 2013	1677.49	1672.24	1679.49	1667.84	0.27%
Feb 05, 2013	1673	1673.81	1684.9	1666.36	-0.08%
Feb 04, 2013	1674.4	1667.15	1677.61	1661.39	0.43%
Feb 01, 2013	1667.15	1663.41	1682.31	1659.74	0.21%
Jan 31, 2013	1663.6	1676.81	1681.01	1657.54	-0.80%
Jan 30, 2013	1677.1	1663.56	1683.79	1662.39	0.80%
Jan 29, 2013	1663.85	1654.8	1666.06	1653.9	0.54%
Jan 28, 2013	1654.95	1658.15	1662.81	1651.93	-0.23%
Jan 25, 2013	1658.69	1667.5	1672.59	1655.39	-0.54%
Jan 24, 2013	1667.74	1685.96	1686.45	1664.69	-1.07%
Jan 23, 2013	1685.75	1691.76	1695.61	1682.84	-0.38%
Jan 22, 2013	1692.1	1689.55	1696.26	1686.14	0.12%
Jan 21, 2013	1690.05	1684.4	1691.6	1684.4	0.36%
Jan 18, 2013	1683.95	1686.64	1695.51	1682.99	-0.22%
Jan 17, 2013	1687.64	1679.4	1695.94	1666.56	0.48%
Jan 16, 2013	1679.5	1678.04	1685.11	1672.94	0.04%
Jan 15, 2013	1678.9	1666.54	1685.3	1666.04	0.70%
Jan 14, 2013	1667.2	1661.55	1674.8	1659.64	0.25%
Jan 11, 2013	1663.05	1674.67	1677.05	1653.44	-0.73%
Jan 10, 2013	1675.25	1657.36	1679.21	1653.49	1.05%
Jan 09, 2013	1657.9	1658.22	1666.41	1650.84	-0.07%
Jan 08, 2013	1659	1646.81	1662.3	1646.24	0.71%
Jan 07, 2013	1647.25	1655.9	1662.71	1642.14	-0.58%
Jan 04, 2013	1656.85	1662.81	1664.42	1625.79	-0.39%
Jan 03, 2013	1663.35	1686.14	1690	1660.49	-1.39%
Jan 02, 2013	1686.75	1674.63	1695.1	1669.99	0.69%
Jan 01, 2013	1675.15	1674.65	1676.21	1663.94	0.01%
Dec 31, 2012	1674.95	1655.6	1680.71	1655.1	1.18%
Dec 28, 2012	1655.4	1663.34	1666.49	1652.94	-0.51%
Dec 27, 2012	1663.9	1659.7	1665.76	1652.44	0.23%
Dec 26, 2012	1660.14	1657.74	1667.89	1649.99	0.07%
Dec 25, 2012	1658.9	1657.3	1663.15	1657.2	0.09%
Dec 24, 2012	1657.48	1657.3	1665.9	1651.64	0.03%
Dec 21, 2012	1656.99	1647.25	1659.68	1635.24	0.56%
Dec 20, 2012	1647.75	1666.61	1672.12	1635.09	-1.15%
Dec 19, 2012	1666.94	1669.99	1676.99	1663.04	-0.19%
Dec 18, 2012	1670.15	1697.6	1703.47	1661.01	-1.64%
Dec 17, 2012	1697.93	1695.25	1700.03	1686.54	0.15%
Dec 14, 2012	1695.47	1696.96	1700.74	1693	-0.11%
Dec 13, 2012	1697.3	1711.2	1712.11	1688.94	-0.86%
Dec 12, 2012	1711.95	1709.59	1723.41	1707.44	0.11%
Dec 11, 2012	1710.1	1711.9	1714.6	1704.64	-0.01%
Dec 10, 2012	1710.25	1704.05	1717.6	1702.24	0.39%
Dec 07, 2012	1703.65	1698.7	1705.61	1683.79	0.27%
Dec 06, 2012	1699.14	1693.35	1703.38	1685.59	0.30%
Dec 05, 2012	1693.99	1696.89	1707.18	1684.4	-0.20%
Dec 04, 2012	1697.35	1714.94	1717.67	1690.64	-1.04%
Dec 03, 2012	1715.25	1713.5	1722.11	1712.59	0.03%
Nov 30, 2012	1714.8	1725.31	1731.9	1708.69	-0.61%
Nov 29, 2012	1725.4	1718.89	1728.71	1717.79	0.33%
Nov 28, 2012	1719.69	1741.54	1743.23	1705.64	-1.28%
Nov 27, 2012	1742.05	1748.54	1751.8	1738.49	-0.40%
Nov 26, 2012	1749.1	1752.5	1753.11	1745.49	-0.22%
Nov 23, 2012	1753	1729.05	1754.6	1727.89	1.36%
Nov 22, 2012	1729.55	1728.59	1732.75	1727.85	0.03%
Nov 21, 2012	1729.11	1727.99	1732.08	1720.34	0.03%
Nov 20, 2012	1728.65	1731.5	1735.81	1721.79	-0.19%
Nov 19, 2012	1731.94	1713.1	1735.34	1712.99	1.06%
Nov 16, 2012	1713.7	1715.5	1717.51	1705.49	-0.12%
Nov 15, 2012	1715.8	1725.84	1727.96	1704.69	-0.62%
Nov 14, 2012	1726.45	1725.1	1733.4	1720.41	0.06%
Nov 13, 2012	1725.5	1727.9	1733.21	1717.69	-0.16%
Nov 12, 2012	1728.35	1731.39	1738.41	1725.29	-0.17%
Nov 09, 2012	1731.24	1731.25	1739.05	1726.66	0.01%
Nov 08, 2012	1730.99	1716.31	1735.82	1712.6	0.83%
Nov 07, 2012	1716.69	1715.6	1731.79	1702.59	0.04%
Nov 06, 2012	1715.95	1684.32	1721.01	1683.19	1.86%
Nov 05, 2012	1684.6	1676.59	1686.57	1672.24	0.40%
Nov 02, 2012	1677.85	1714.29	1717.06	1673.94	-2.15%
Nov 01, 2012	1714.7	1720.05	1727.11	1712.94	-0.34%
Oct 31, 2012	1720.55	1709.46	1726.05	1709.04	0.65%
Oct 30, 2012	1709.49	1709.45	1715.61	1704.59	-0.02%
Oct 29, 2012	1709.85	1710.89	1717.57	1705.39	-0.09%
Oct 26, 2012	1711.35	1711.39	1718.91	1700.34	-0.03%
Oct 25, 2012	1711.8	1701.24	1718.21	1700.79	0.55%
Oct 24, 2012	1702.43	1707.89	1714.56	1698.39	-0.37%
Oct 23, 2012	1708.7	1727.79	1730.6	1703.5	-1.20%
Oct 22, 2012	1729.45	1721.19	1729.61	1713.39	0.50%
Oct 19, 2012	1720.9	1740.09	1743.58	1715.79	-1.19%
Oct 18, 2012	1741.7	1749.3	1752.4	1737.8	-0.49%
Oct 17, 2012	1750.3	1747.79	1753.81	1742.59	0.14%
Oct 16, 2012	1747.8	1735.69	1748.61	1734.29	0.67%
Oct 15, 2012	1736.1	1752.99	1753.6	1728.75	-1.03%
Oct 12, 2012	1754.25	1768.29	1773.6	1751.84	-0.82%
Oct 11, 2012	1768.8	1761.19	1775.31	1758.09	0.35%
Oct 10, 2012	1762.55	1763.65	1768.41	1756.86	-0.09%
Oct 09, 2012	1764.15	1774.84	1779.96	1759.94	-0.61%
Oct 08, 2012	1774.9	1780.1	1780.9	1766.14	-0.34%
Oct 05, 2012	1780.98	1790.29	1796.19	1772.34	-0.53%
Oct 04, 2012	1790.55	1777.19	1796.9	1777.19	0.64%
Oct 03, 2012	1779.15	1773.49	1782.31	1770.39	0.06%
Oct 02, 2012	1778	1775.79	1784.81	1770.96	0.20%
Oct 01, 2012	1774.4	1770.59	1791.81	1762.94	0.18%
Sep 28, 2012	1771.22	1777.19	1783.63	1767	-0.38%
Sep 27, 2012	1777.9	1754.29	1780.81	1750.75	1.47%
Sep 26, 2012	1752.2	1759.89	1766.01	1737.5	-0.48%
Sep 25, 2012	1760.65	1763.65	1775.51	1757.8	-0.20%
Sep 24, 2012	1764.15	1772.89	1773.39	1755.3	-0.50%
Sep 21, 2012	1773.05	1766.69	1787.81	1765.79	0.36%
Sep 20, 2012	1766.7	1769.24	1772.5	1755.49	-0.18%
Sep 19, 2012	1769.8	1769.24	1768.35	1765.04	-0.06%
Sep 18, 2012	1770.95	1760.94	1773.61	1752.34	0.54%
Sep 17, 2012	1761.45	1774.24	1776.76	1754.09	-0.62%
Sep 14, 2012	1772.48	1765.94	1778.01	1764.54	0.32%
Sep 13, 2012	1766.9	1730.04	1772.87	1716.64	2.04%
Sep 12, 2012	1731.5	1732.04	1746.7	1725.29	-0.01%
Sep 11, 2012	1731.75	1725.99	1737.91	1725.34	0.34%
Sep 10, 2012	1725.8	1735.24	1740.26	1724.3	-0.62%
Sep 07, 2012	1736.5	1701.44	1741.8	1688.7	2.05%
Sep 06, 2012	1701.65	1692.84	1713.52	1691.04	0.47%
Sep 05, 2012	1693.65	1694.44	1696.37	1687.04	-0.16%
Sep 04, 2012	1696.4	1690.99	1700.45	1687.96	0.24%
Sep 03, 2012	1692.4	1691.59	1695.61	1685.09	0.07%
Aug 31, 2012	1691.15	1655.54	1693.32	1646.73	2.11%
Aug 30, 2012	1656.15	1655.94	1664.51	1651.19	-0.02%
Aug 29, 2012	1656.55	1666.64	1670.15	1652.36	-0.63%
Aug 28, 2012	1667.03	1662.94	1672.7	1656.94	0.18%
Aug 27, 2012	1664.1	1670.94	1676.95	1662.59	-0.37%
Aug 24, 2012	1670.35	1669.64	1673.81	1662.29	-0.02%
Aug 23, 2012	1670.65	1653.39	1675.41	1651.8	1.01%
Aug 22, 2012	1654	1637.59	1656.41	1634.26	0.95%
Aug 21, 2012	1638.5	1619.94	1641.81	1618.05	1.10%
Aug 20, 2012	1620.7	1615.65	1623.01	1609.59	0.30%
Aug 17, 2012	1615.8	1613.94	1620.1	1611.4	0.06%
Aug 16, 2012	1614.8	1603.64	1618.99	1600.29	0.71%
Aug 15, 2012	1603.38	1598.14	1606.4	1589.69	0.30%
Aug 14, 2012	1598.65	1609.55	1616.81	1594.1	-0.71%
Aug 13, 2012	1610.15	1619.74	1625.82	1607.1	-0.61%
Aug 10, 2012	1620.05	1617.14	1626.56	1605.2	0.15%
Aug 09, 2012	1617.7	1611.49	1618.72	1609.24	0.36%
Aug 08, 2012	1611.9	1610.68	1617.01	1602.94	0.04%
Aug 07, 2012	1611.18	1610.49	1618.41	1608.59	0.01%
Aug 06, 2012	1611	1604.39	1615.61	1602.24	0.42%
Aug 03, 2012	1604.3	1589.78	1606.91	1586.24	0.88%
Aug 02, 2012	1590.35	1598.64	1614.9	1584.49	-0.55%
Aug 01, 2012	1599.2	1598.64	1618.9	1591.74	-0.91%
Jul 31, 2012	1613.9	1620.69	1628.31	1610.34	-0.44%
Jul 30, 2012	1621.1	1624.49	1626.7	1614.24	-0.13%
Jul 27, 2012	1623.28	1615.64	1629.6	1611.49	0.44%
Jul 26, 2012	1616.2	1604.39	1622.02	1600.89	0.67%
Jul 25, 2012	1605.38	1579.94	1611.41	1578.44	1.57%
Jul 24, 2012	1580.5	1579.84	1584.66	1567.79	0.23%
Jul 23, 2012	1576.9	1581.14	1584.26	1562.99	-0.42%
Jul 20, 2012	1583.63	1581.11	1587.91	1573.14	0.10%
Jul 19, 2012	1582.05	1572.39	1593	1572.14	0.52%
Jul 18, 2012	1573.8	1582.79	1587.16	1567.34	-0.57%
Jul 17, 2012	1582.75	1589.69	1600.5	1571.16	-0.42%
Jul 16, 2012	1589.35	1590.89	1595.3	1578.29	0.02%
Jul 13, 2012	1589.05	1570.59	1597.11	1565.64	1.06%
Jul 12, 2012	1572.4	1576.24	1578.36	1554.34	-0.29%
Jul 11, 2012	1576.9	1564.8	1583.41	1564.8	0.66%
Jul 10, 2012	1566.5	1589.16	1602.9	1563.89	-1.30%
Jul 09, 2012	1587.15	1580.34	1593.3	1575.89	0.27%
Jul 06, 2012	1582.9	1604.34	1610	1576.09	-1.36%
Jul 05, 2012	1604.75	1615.34	1625.8	1596.89	-0.67%
Jul 04, 2012	1615.63	1616.74	1620.59	1611.44	-0.06%
Jul 03, 2012	1616.65	1596.69	1626.7	1594.59	1.27%
Jul 02, 2012	1596.35	1598.69	1602.51	1586.84	-0.14%
Jun 29, 2012	1598.6	1550.99	1607.19	1550.54	3.01%
Jun 28, 2012	1551.9	1573	1579.31	1547.24	-1.42%
Jun 27, 2012	1574.3	1571.89	1581.91	1562.54	0.14%
Jun 26, 2012	1572.15	1583.15	1587.31	1567.34	-0.79%
Jun 25, 2012	1584.6	1571.39	1588.51	1565.74	0.79%
Jun 22, 2012	1572.15	1563.7	1573.81	1558.19	0.44%
Jun 21, 2012	1565.3	1604.45	1607.29	1563.88	-2.53%
Jun 20, 2012	1605.9	1618.2	1623.01	1590.29	-0.75%
Jun 19, 2012	1618.07	1627.9	1633.51	1616.9	-0.63%
Jun 18, 2012	1628.4	1626.7	1630.31	1606.49	0.10%
Jun 15, 2012	1626.76	1622.44	1633.7	1619.09	0.21%
Jun 14, 2012	1623.32	1617.5	1627.79	1609.6	0.31%
Jun 13, 2012	1618.35	1608.65	1624.97	1605.59	0.52%
Jun 12, 2012	1610.05	1595.84	1618.01	1586.29	0.85%
Jun 11, 2012	1596.45	1592.7	1608.35	1582.49	0.13%
Jun 08, 2012	1594.45	1588.54	1595.47	1561.44	0.34%
Jun 07, 2012	1589	1619.59	1629.41	1579.14	-1.94%
Jun 06, 2012	1620.4	1616.59	1641.11	1613.73	0.20%
Jun 05, 2012	1617.1	1618.64	1623.91	1612.1	-0.08%
Jun 04, 2012	1618.4	1625.29	1629.69	1608.71	-0.48%
Jun 01, 2012	1626.25	1559.84	1630.02	1544.69	4.20%
May 31, 2012	1560.7	1561.9	1574.3	1552.09	-0.11%
May 30, 2012	1562.45	1554.19	1569.77	1531.49	0.43%
May 29, 2012	1555.75	1573.6	1582.9	1548.14	-1.12%
May 28, 2012	1573.33	1573.59	1584	1570.63	-0.01%
May 25, 2012	1573.45	1557.89	1574.57	1551.29	0.93%
May 24, 2012	1559	1561.36	1579.5	1551.15	-0.19%
May 23, 2012	1562	1567.19	1570.35	1533.41	-0.44%
May 22, 2012	1568.95	1591.53	1596.03	1561.29	-1.49%
May 21, 2012	1592.65	1591.65	1600.79	1584.8	-0.03%
May 18, 2012	1593.09	1573.49	1598.68	1567.76	1.21%
May 17, 2012	1574	1538.39	1581.7	1536.8	2.20%
May 16, 2012	1540.05	1544.1	1553.8	1527	-0.28%
May 15, 2012	1544.45	1556.65	1564.06	1541.1	-0.80%
May 14, 2012	1556.85	1580.1	1585.89	1555.5	-1.47%
May 11, 2012	1580.05	1593.26	1595.37	1573.29	-0.85%
May 10, 2012	1593.66	1589.29	1602.2	1585.66	0.27%
May 09, 2012	1589.34	1605.19	1606.64	1579.3	-0.98%
May 08, 2012	1605	1637.96	1639.52	1594.94	-2.08%
May 07, 2012	1639.15	1639.79	1644.4	1632.21	-0.22%
May 04, 2012	1642.83	1635.59	1647.27	1626.5	0.43%
May 03, 2012	1635.76	1652.79	1653.72	1630.7	-1.07%
May 02, 2012	1653.5	1661.79	1663.4	1646.1	-0.52%
May 01, 2012	1662.1	1664.75	1673.2	1656.59	-0.14%
Apr 30, 2012	1664.36	1661.94	1666.58	1644.5	0.14%
Apr 27, 2012	1662.05	1656.54	1667.72	1649.94	0.31%
Apr 26, 2012	1656.9	1643.98	1662.6	1641.15	0.74%
Apr 25, 2012	1644.7	1640.84	1646.53	1623.9	0.23%
Apr 24, 2012	1641	1638.14	1649.52	1633.34	0.14%
Apr 23, 2012	1638.7	1641.44	1644.9	1619.99	-0.24%
Apr 20, 2012	1642.7	1642.94	1647.31	1638.34	-0.05%
Apr 19, 2012	1643.6	1641.49	1655	1630.8	0.09%
Apr 18, 2012	1642.07	1649.24	1656.05	1637.29	-0.47%
Apr 17, 2012	1649.9	1652.29	1657.71	1634.44	-0.13%
Apr 16, 2012	1652.1	1653.59	1657.8	1640.64	-0.42%
Apr 13, 2012	1659	1674.94	1678.31	1648.9	-0.98%
Apr 12, 2012	1675.48	1658.64	1680.2	1650.79	1.06%
Apr 11, 2012	1657.95	1658.99	1662.9	1652.94	-0.14%
Apr 10, 2012	1660.35	1640.63	1663.1	1631.7	1.16%
Apr 09, 2012	1641.28	1640.94	1649	1627.2	0.11%
Apr 06, 2012	1639.49	1627.44	1639.49	1626.99	0.51%
Apr 05, 2012	1631.25	1619.75	1633.67	1619.54	0.68%
Apr 04, 2012	1620.23	1644.14	1648.15	1611.8	-1.53%
Apr 03, 2012	1645.33	1676.09	1681.16	1638.74	-1.93%
Apr 02, 2012	1677.75	1668.05	1680.09	1675.7	0.53%
Mar 30, 2012	1668.9	1660.94	1671.11	1659.3	0.45%
Mar 29, 2012	1661.38	1661.44	1665.29	1644.89	-0.05%
Mar 28, 2012	1662.18	1679.6	1684.41	1654.5	-1.06%
Mar 27, 2012	1680.05	1689.69	1696.81	1678.5	-0.59%
Mar 26, 2012	1689.98	1661.2	1694	1654.99	1.67%
Mar 23, 2012	1662.26	1644.88	1666.74	1641.84	1.06%
Mar 22, 2012	1644.85	1650.05	1658.01	1627.68	-0.34%
Mar 21, 2012	1650.5	1650.5	1661.65	1646.3	0.01%
Mar 20, 2012	1650.35	1664.04	1666.29	1641.29	-0.85%
Mar 19, 2012	1664.55	1652.98	1671.4	1652.14	0.23%
Mar 16, 2012	1660.65	1659.1	1665.01	1639.19	0.15%
Mar 15, 2012	1658.23	1642.39	1666.79	1636.09	0.89%
Mar 14, 2012	1643.6	1674.24	1683.45	1634.09	-1.90%
Mar 13, 2012	1675.5	1699.05	1705.97	1661.99	-1.47%
Mar 12, 2012	1700.53	1708.58	1714.3	1692.34	-0.73%
Mar 09, 2012	1713.09	1699.7	1714.59	1677.34	0.73%
Mar 08, 2012	1700.65	1684.69	1703.86	1682.45	0.93%
Mar 07, 2012	1684.95	1673.99	1688.42	1670.74	0.65%
Mar 06, 2012	1674	1705.57	1709	1663.95	-1.92%
Mar 05, 2012	1706.7	1710.65	1716.76	1694.24	-0.33%
Mar 02, 2012	1712.3	1717.3	1724.19	1704.79	-0.25%
Mar 01, 2012	1716.55	1695.59	1726.21	1694.09	1.26%
Feb 29, 2012	1695.2	1784.09	1790.8	1687.99	-5.08%
Feb 28, 2012	1785.85	1766.49	1789.96	1765.44	1.11%
Feb 27, 2012	1766.3	1772.8	1779.59	1761.76	-0.41%
Feb 24, 2012	1773.49	1779.7	1783.11	1770.14	-0.37%
Feb 23, 2012	1780.1	1775.74	1787.61	1771.79	0.14%
Feb 22, 2012	1777.55	1759.19	1781.8	1749.14	1.05%
Feb 21, 2012	1759.15	1733.63	1760.21	1730.69	1.45%
Feb 20, 2012	1734	1723.28	1737.3	1723.17	0.67%
Feb 17, 2012	1722.45	1728.29	1735.95	1716.89	-0.36%
Feb 16, 2012	1728.7	1727.39	1730.01	1705.09	-0.02%
Feb 15, 2012	1729.01	1719.2	1737.47	1718.1	0.52%
Feb 14, 2012	1720.1	1722.46	1727.81	1711.7	-0.14%
Feb 13, 2012	1722.5	1724.69	1733.61	1715.86	0.15%
Feb 10, 2012	1719.85	1731.09	1734.8	1703.69	-0.56%
Feb 09, 2012	1729.6	1733.2	1751.9	1725.19	-0.23%
Feb 08, 2012	1733.55	1745.2	1751.86	1724.39	-0.74%
Feb 07, 2012	1746.5	1719.3	1750.2	1709.29	1.52%
Feb 06, 2012	1720.3	1725.8	1738.09	1711.29	-0.29%
Feb 03, 2012	1725.3	1759.2	1763.76	1723.49	-1.97%
Feb 02, 2012	1759.99	1743.6	1761.57	1740.89	0.94%
Feb 01, 2012	1743.6	1737.89	1751.56	1732.09	0.24%
Jan 31, 2012	1739.43	1728.79	1747.79	1726.4	0.54%
Jan 30, 2012	1730.05	1737.55	1739.35	1716.19	-0.51%
Jan 27, 2012	1738.89	1719.99	1738.91	1714.29	1.01%
Jan 26, 2012	1721.5	1709.86	1730.62	1702.79	0.56%
Jan 25, 2012	1711.9	1665.19	1713.3	1648.69	2.80%
Jan 24, 2012	1665.2	1676.49	1679.89	1660.79	-0.70%
Jan 23, 2012	1677	1666.18	1681.66	1662.09	0.61%
Jan 20, 2012	1666.9	1657.29	1667.11	1644.19	0.56%
Jan 19, 2012	1657.6	1659.3	1670.15	1648.54	-0.22%
Jan 18, 2012	1661.25	1651.7	1662.5	1642.24	0.58%
Jan 17, 2012	1651.74	1643.38	1667.87	1641	0.51%
Jan 16, 2012	1643.4	1639.18	1647.35	1630.94	0.25%
Jan 13, 2012	1639.35	1649.8	1650.75	1625.2	-0.65%
Jan 12, 2012	1650.1	1640.24	1662.12	1639.99	0.51%
Jan 11, 2012	1641.8	1631.89	1647.4	1629.79	0.63%
Jan 10, 2012	1631.56	1610.89	1640.27	1607.94	1.24%
Jan 09, 2012	1611.5	1616.28	1623.69	1604.44	-0.33%
Jan 06, 2012	1616.85	1620.99	1630.56	1608.44	-0.38%
Jan 05, 2012	1623	1610.89	1625.86	1596.24	0.66%
Jan 04, 2012	1612.4	1601.89	1618.92	1592.24	0.51%
Jan 03, 2012	1604.14	1565.75	1607.45	1565.39	2.42%
Jan 02, 2012	1566.27	1565.75	1569.61	1564.51	0.13%
Dec 30, 2011	1564.3	1545.39	1581.26	1544.25	1.14%
Dec 29, 2011	1546.7	1555.69	1561.51	1521.94	-0.41%
Dec 28, 2011	1553	1592.89	1593.81	1549.24	-2.50%
Dec 27, 2011	1592.9	1606.65	1607.79	1588.89	-0.80%
Dec 26, 2011	1605.82	1606.65	1612.15	1597	-0.05%
Dec 23, 2011	1606.6	1605.89	1614.31	1602.29	0.12%
Dec 22, 2011	1604.7	1614.49	1617.36	1598.29	-0.65%
Dec 21, 2011	1615.15	1614.4	1642.36	1605.54	-0.03%
Dec 20, 2011	1615.65	1593.4	1619.12	1591.49	1.35%
Dec 19, 2011	1594.1	1598.75	1608.5	1582.84	-0.24%
Dec 16, 2011	1597.95	1569.79	1600.95	1568.4	1.73%
Dec 15, 2011	1570.7	1573.79	1594.26	1560.36	-0.28%
Dec 14, 2011	1575.1	1631.31	1641.89	1564.05	-3.49%
Dec 13, 2011	1632.1	1665.64	1678.3	1622.14	-2.05%
Dec 12, 2011	1666.3	1710.78	1715.05	1657.04	-2.62%
Dec 09, 2011	1711.1	1707.59	1724.3	1702.84	0.13%
Dec 08, 2011	1708.8	1741.39	1754.7	1703.9	-1.91%
Dec 07, 2011	1742.1	1727.6	1743.26	1719.79	0.80%
Dec 06, 2011	1728.2	1721.64	1733.46	1701.99	0.38%
Dec 05, 2011	1721.64	1745.2	1755.3	1717.49	-1.35%
Dec 02, 2011	1745.25	1744.3	1762.61	1737.29	0.00%
Dec 01, 2011	1745.25	1745.99	1754.86	1733.24	-0.03%
Nov 30, 2011	1745.7	1714.39	1750.23	1700.4	1.69%
Nov 29, 2011	1716.75	1711.19	1720.76	1703.25	0.26%
Nov 28, 2011	1712.3	1680.2	1720.49	1680.2	1.91%
Nov 25, 2011	1680.13	1694.35	1697.9	1671.59	-0.86%
Nov 24, 2011	1694.75	1691.89	1702.23	1687.19	0.09%
Nov 23, 2011	1693.3	1699.8	1710.77	1677.08	-0.35%
Nov 22, 2011	1699.2	1678.79	1705.8	1671.05	1.09%
Nov 21, 2011	1680.85	1722.64	1726.64	1665.88	-2.45%
Nov 18, 2011	1723.05	1721.59	1737.79	1710.64	0.23%
Nov 17, 2011	1719.1	1761.79	1767.16	1709.64	-2.45%
Nov 16, 2011	1762.35	1781.09	1784.14	1753.39	-1.07%
Nov 15, 2011	1781.4	1779.89	1785.85	1760.04	0.02%
Nov 14, 2011	1781	1787.64	1796.16	1773.09	-0.45%
Nov 11, 2011	1788.99	1759.14	1789.41	1745.54	1.69%
Nov 10, 2011	1759.2	1769.85	1775.85	1735.69	-0.74%
Nov 09, 2011	1772.24	1784.44	1799.64	1763.39	-0.71%
Nov 08, 2011	1785	1794.39	1803.1	1776.6	-0.60%
Nov 07, 2011	1795.86	1753.35	1798.69	1752.29	2.38%
Nov 04, 2011	1754.15	1762.4	1764.9	1749.14	-0.51%
Nov 03, 2011	1763.15	1736	1767.9	1722.34	1.51%
Nov 02, 2011	1737	1718.9	1745.89	1713.74	0.97%
Nov 01, 2011	1720.3	1714.05	1725.29	1681.74	0.29%
